posting_date,document_date,cost_center,gl_account,amount,vendor,description
2024-02-06,2024-02-06,CC-PECO-BR,6010,3717.99,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-07,2024-02-07,CC-PECO-BR,6010,3453.15,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-08,2024-02-08,CC-PECO-BR,6010,3557.6,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-09,2024-02-09,CC-PECO-BR,6010,3720.77,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-10,2024-02-10,CC-PECO-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-11,2024-02-11,CC-PECO-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-12,2024-02-12,CC-PECO-BR,6010,3649.11,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-13,2024-02-13,CC-PECO-BR,6010,3739.73,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-14,2024-02-14,CC-PECO-BR,6010,3548.02,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-15,2024-02-15,CC-PECO-BR,6010,3380.18,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-16,2024-02-16,CC-PECO-BR,6010,3682.26,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-17,2024-02-17,CC-PECO-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-18,2024-02-18,CC-PECO-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-19,2024-02-19,CC-PECO-BR,6010,3894.55,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-20,2024-02-20,CC-PECO-BR,6010,3617.68,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-21,2024-02-21,CC-PECO-BR,6010,3315.94,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-22,2024-02-22,CC-PECO-BR,6010,3629.9,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-23,2024-02-23,CC-PECO-BR,6010,3642.36,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-24,2024-02-24,CC-PECO-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-25,2024-02-25,CC-PECO-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-26,2024-02-26,CC-PECO-BR,6010,3688.44,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-27,2024-02-27,CC-PECO-BR,6010,3710.48,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-28,2024-02-28,CC-PECO-BR,6010,3762.18,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-29,2024-02-29,CC-PECO-BR,6010,3612.2,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-03-01,2024-03-01,CC-PECO-BR,6010,4062.34,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-02,2024-03-02,CC-PECO-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-03,2024-03-03,CC-PECO-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-04,2024-03-04,CC-PECO-BR,6010,3697.81,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-05,2024-03-05,CC-PECO-BR,6010,3795.79,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-06,2024-03-06,CC-PECO-BR,6010,4106.28,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-07,2024-03-07,CC-PECO-BR,6010,3704.76,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-08,2024-03-08,CC-PECO-BR,6010,3917.61,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-09,2024-03-09,CC-PECO-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-10,2024-03-10,CC-PECO-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-11,2024-03-11,CC-PECO-BR,6010,3641.89,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-12,2024-03-12,CC-PECO-BR,6010,3500.73,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-13,2024-03-13,CC-PECO-BR,6010,3745.28,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-14,2024-03-14,CC-PECO-BR,6010,3798.2,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-15,2024-03-15,CC-PECO-BR,6010,4042.21,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-16,2024-03-16,CC-PECO-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-17,2024-03-17,CC-PECO-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-18,2024-03-18,CC-PECO-BR,6010,3608.06,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-19,2024-03-19,CC-PECO-BR,6010,3619.85,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-20,2024-03-20,CC-PECO-BR,6010,3913.65,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-21,2024-03-21,CC-PECO-BR,6010,3929.45,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-22,2024-03-22,CC-PECO-BR,6010,3741.54,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-23,2024-03-23,CC-PECO-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-24,2024-03-24,CC-PECO-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-25,2024-03-25,CC-PECO-BR,6010,3736.77,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-26,2024-03-26,CC-PECO-BR,6010,3829.57,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-27,2024-03-27,CC-PECO-BR,6010,3725.21,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-28,2024-03-28,CC-PECO-BR,6010,3435.54,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-29,2024-03-29,CC-PECO-BR,6010,3727.15,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-30,2024-03-30,CC-PECO-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-31,2024-03-31,CC-PECO-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-04-01,2024-04-01,CC-PECO-BR,6010,3810.01,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-02,2024-04-02,CC-PECO-BR,6010,4245.9,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-03,2024-04-03,CC-PECO-BR,6010,3936.64,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-04,2024-04-04,CC-PECO-BR,6010,4379.11,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-05,2024-04-05,CC-PECO-BR,6010,3969.53,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-06,2024-04-06,CC-PECO-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-07,2024-04-07,CC-PECO-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-08,2024-04-08,CC-PECO-BR,6010,4041.45,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-09,2024-04-09,CC-PECO-BR,6010,4072.84,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-10,2024-04-10,CC-PECO-BR,6010,3830.35,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-11,2024-04-11,CC-PECO-BR,6010,3811.39,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-12,2024-04-12,CC-PECO-BR,6010,4134.09,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-13,2024-04-13,CC-PECO-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-14,2024-04-14,CC-PECO-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-15,2024-04-15,CC-PECO-BR,6010,3955.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-16,2024-04-16,CC-PECO-BR,6010,3746.46,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-17,2024-04-17,CC-PECO-BR,6010,4022.22,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-18,2024-04-18,CC-PECO-BR,6010,3914.45,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-19,2024-04-19,CC-PECO-BR,6010,3845.11,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-20,2024-04-20,CC-PECO-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-21,2024-04-21,CC-PECO-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-22,2024-04-22,CC-PECO-BR,6010,3741.81,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-23,2024-04-23,CC-PECO-BR,6010,4050.46,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-24,2024-04-24,CC-PECO-BR,6010,3660.84,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-25,2024-04-25,CC-PECO-BR,6010,4210.43,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-26,2024-04-26,CC-PECO-BR,6010,3906.33,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-27,2024-04-27,CC-PECO-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-28,2024-04-28,CC-PECO-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-29,2024-04-29,CC-PECO-BR,6010,3935.32,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-30,2024-04-30,CC-PECO-BR,6010,3983.81,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-05-01,2024-05-01,CC-PECO-BR,6010,4105.69,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-02,2024-05-02,CC-PECO-BR,6010,4092.56,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-03,2024-05-03,CC-PECO-BR,6010,4036.58,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-04,2024-05-04,CC-PECO-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-05,2024-05-05,CC-PECO-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-06,2024-05-06,CC-PECO-BR,6010,4301.38,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-07,2024-05-07,CC-PECO-BR,6010,4196.56,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-08,2024-05-08,CC-PECO-BR,6010,4217.28,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-09,2024-05-09,CC-PECO-BR,6010,3864.18,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-10,2024-05-10,CC-PECO-BR,6010,4190.15,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-11,2024-05-11,CC-PECO-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-12,2024-05-12,CC-PECO-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-13,2024-05-13,CC-PECO-BR,6010,3977.63,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-14,2024-05-14,CC-PECO-BR,6010,4058.34,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-15,2024-05-15,CC-PECO-BR,6010,3896.73,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-16,2024-05-16,CC-PECO-BR,6010,4089.93,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-17,2024-05-17,CC-PECO-BR,6010,4072.39,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-18,2024-05-18,CC-PECO-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-19,2024-05-19,CC-PECO-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-20,2024-05-20,CC-PECO-BR,6010,4301.71,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-21,2024-05-21,CC-PECO-BR,6010,4019.82,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-22,2024-05-22,CC-PECO-BR,6010,3969.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-23,2024-05-23,CC-PECO-BR,6010,4174.6,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-24,2024-05-24,CC-PECO-BR,6010,4272.45,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-25,2024-05-25,CC-PECO-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-26,2024-05-26,CC-PECO-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-27,2024-05-27,CC-PECO-BR,6010,3841.98,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-28,2024-05-28,CC-PECO-BR,6010,4082.51,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-29,2024-05-29,CC-PECO-BR,6010,3723.6,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-30,2024-05-30,CC-PECO-BR,6010,4208.3,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-31,2024-05-31,CC-PECO-BR,6010,3880.01,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2023-05-01,2023-05-01,CC-PECO-BR,6900,7360.13,Corporate Allocations,Monthly overhead allocation — 2023-05
2023-06-01,2023-06-01,CC-PECO-BR,6900,7661.0,Corporate Allocations,Monthly overhead allocation — 2023-06
2023-07-01,2023-07-01,CC-PECO-BR,6900,7144.89,Corporate Allocations,Monthly overhead allocation — 2023-07
2023-08-01,2023-08-01,CC-PECO-BR,6900,8188.98,Corporate Allocations,Monthly overhead allocation — 2023-08
2023-09-01,2023-09-01,CC-PECO-BR,6900,7675.29,Corporate Allocations,Monthly overhead allocation — 2023-09
2023-10-01,2023-10-01,CC-PECO-BR,6900,7015.49,Corporate Allocations,Monthly overhead allocation — 2023-10
2023-11-01,2023-11-01,CC-PECO-BR,6900,7662.25,Corporate Allocations,Monthly overhead allocation — 2023-11
2023-12-01,2023-12-01,CC-PECO-BR,6900,7370.95,Corporate Allocations,Monthly overhead allocation — 2023-12
2024-01-01,2024-01-01,CC-PECO-BR,6900,7856.62,Corporate Allocations,Monthly overhead allocation — 2024-01
2024-02-01,2024-02-01,CC-PECO-BR,6900,6697.6,Corporate Allocations,Monthly overhead allocation — 2024-02
2024-03-01,2024-03-01,CC-PECO-BR,6900,7499.87,Corporate Allocations,Monthly overhead allocation — 2024-03
2024-04-01,2024-04-01,CC-PECO-BR,6900,7989.88,Corporate Allocations,Monthly overhead allocation — 2024-04
2024-05-01,2024-05-01,CC-PECO-BR,6900,7643.77,Corporate Allocations,Monthly overhead allocation — 2024-05
2023-05-01,2023-05-01,CC-PECO-AF,6010,2716.94,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-02,2023-05-02,CC-PECO-AF,6010,2833.83,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-03,2023-05-03,CC-PECO-AF,6010,2866.51,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-04,2023-05-04,CC-PECO-AF,6010,2706.46,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-05,2023-05-05,CC-PECO-AF,6010,2776.84,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-06,2023-05-06,CC-PECO-AF,6010,2370.18,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-07,2023-05-07,CC-PECO-AF,6010,2388.41,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-08,2023-05-08,CC-PECO-AF,6010,2900.71,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-09,2023-05-09,CC-PECO-AF,6010,2810.23,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-10,2023-05-10,CC-PECO-AF,6010,2789.68,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-11,2023-05-11,CC-PECO-AF,6010,2811.94,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-12,2023-05-12,CC-PECO-AF,6010,2549.62,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-13,2023-05-13,CC-PECO-AF,6010,2443.71,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-14,2023-05-14,CC-PECO-AF,6010,2491.4,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-15,2023-05-15,CC-PECO-AF,6010,2783.08,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-16,2023-05-16,CC-PECO-AF,6010,2604.78,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-17,2023-05-17,CC-PECO-AF,6010,2756.65,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-18,2023-05-18,CC-PECO-AF,6010,2787.21,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-19,2023-05-19,CC-PECO-AF,6010,2692.39,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-20,2023-05-20,CC-PECO-AF,6010,2549.32,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-21,2023-05-21,CC-PECO-AF,6010,2493.51,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-22,2023-05-22,CC-PECO-AF,6010,2736.52,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-23,2023-05-23,CC-PECO-AF,6010,2779.69,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-24,2023-05-24,CC-PECO-AF,6010,2561.23,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-25,2023-05-25,CC-PECO-AF,6010,2791.14,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-26,2023-05-26,CC-PECO-AF,6010,2604.35,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-27,2023-05-27,CC-PECO-AF,6010,2117.35,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-28,2023-05-28,CC-PECO-AF,6010,2465.61,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-29,2023-05-29,CC-PECO-AF,6010,2756.83,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-30,2023-05-30,CC-PECO-AF,6010,2692.47,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-31,2023-05-31,CC-PECO-AF,6010,2682.89,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-06-01,2023-06-01,CC-PECO-AF,6010,2785.44,AffiliateHub Network,Affiliate acquisition spend — 2023-06
2023-06-02,2023-06-02,CC-PECO-AF,6010,2760.52,AffiliateHub Network,Affiliate acquisition spend — 2023-06
2023-06-03,2023-06-03,CC-PECO-AF,6010,2492.67,AffiliateHub Network,Affiliate acquisition spend — 2023-06
2023-06-04,2023-06-04,CC-PECO-AF,6010,2268.22,AffiliateHub Network,Affiliate acquisition spend — 2023-06
2023-06-05,2023-06-05,CC-PECO-AF,6010,2733.95,AffiliateHub Network,Affiliate acquisition spend — 2023-06
2023-06-06,2023-06-06,CC-PECO-AF,6010,2894.45,AffiliateHub Network,Affiliate acquisition spend — 2023-06
2023-06-07,2023-06-07,CC-PECO-AF,6010,2764.3,AffiliateHub Network,Affiliate acquisition spend — 2023-06
2023-06-08,2023-06-08,CC-PECO-AF,6010,2878.98,AffiliateHub Network,Affiliate acquisition spend — 2023-06
2023-06-09,2023-06-09,CC-PECO-AF,6010,2774.48,AffiliateHub Network,Affiliate acquisition spend — 2023-06
2023-06-10,2023-06-10,CC-PECO-AF,6010,2646.34,AffiliateHub Network,Affiliate acquisition spend — 2023-06
2023-06-11,2023-06-11,CC-PECO-AF,6010,2515.33,AffiliateHub Network,Affiliate acquisition spend — 2023-06
2023-06-12,2023-06-12,CC-PECO-AF,6010,2812.94,AffiliateHub Network,Affiliate acquisition spend — 2023-06
2023-06-13,2023-06-13,CC-PECO-AF,6010,2830.55,AffiliateHub Network,Affiliate acquisition spend — 2023-06
2023-06-14,2023-06-14,CC-PECO-AF,6010,2804.86,AffiliateHub Network,Affiliate acquisition spend — 2023-06
2023-06-15,2023-06-15,CC-PECO-AF,6010,2922.47,AffiliateHub Network,Affiliate acquisition spend — 2023-06
2023-06-16,2023-06-16,CC-PECO-AF,6010,2816.45,AffiliateHub Network,Affiliate acquisition spend — 2023-06
2023-06-17,2023-06-17,CC-PECO-AF,6010,2565.45,AffiliateHub Network,Affiliate acquisition spend — 2023-06
2023-06-18,2023-06-18,CC-PECO-AF,6010,2601.82,AffiliateHub Network,Affiliate acquisition spend — 2023-06
2023-06-19,2023-06-19,CC-PECO-AF,6010,2861.18,AffiliateHub Network,Affiliate acquisition spend — 2023-06
2023-06-20,2023-06-20,CC-PECO-AF,6010,2829.44,AffiliateHub Network,Affiliate acquisition spend — 2023-06
2023-06-21,2023-06-21,CC-PECO-AF,6010,2799.64,AffiliateHub Network,Affiliate acquisition spend — 2023-06
2023-06-22,2023-06-22,CC-PECO-AF,6010,2644.4,AffiliateHub Network,Affiliate acquisition spend — 2023-06
2023-06-23,2023-06-23,CC-PECO-AF,6010,2647.72,AffiliateHub Network,Affiliate acquisition spend — 2023-06
2023-06-24,2023-06-24,CC-PECO-AF,6010,2574.28,AffiliateHub Network,Affiliate acquisition spend — 2023-06
2023-06-25,2023-06-25,CC-PECO-AF,6010,2685.4,AffiliateHub Network,Affiliate acquisition spend — 2023-06
2023-06-26,2023-06-26,CC-PECO-AF,6010,2896.76,AffiliateHub Network,Affiliate acquisition spend — 2023-06
2023-06-27,2023-06-27,CC-PECO-AF,6010,2827.04,AffiliateHub Network,Affiliate acquisition spend — 2023-06
2023-06-28,2023-06-28,CC-PECO-AF,6010,2799.43,AffiliateHub Network,Affiliate acquisition spend — 2023-06
2023-06-29,2023-06-29,CC-PECO-AF,6010,2713.53,AffiliateHub Network,Affiliate acquisition spend — 2023-06
2023-06-30,2023-06-30,CC-PECO-AF,6010,2680.86,AffiliateHub Network,Affiliate acquisition spend — 2023-06
2023-07-01,2023-07-01,CC-PECO-AF,6010,2677.36,AffiliateHub Network,Affiliate acquisition spend — 2023-07
2023-07-02,2023-07-02,CC-PECO-AF,6010,2543.14,AffiliateHub Network,Affiliate acquisition spend — 2023-07
2023-07-03,2023-07-03,CC-PECO-AF,6010,2852.9,AffiliateHub Network,Affiliate acquisition spend — 2023-07
2023-07-04,2023-07-04,CC-PECO-AF,6010,2976.42,AffiliateHub Network,Affiliate acquisition spend — 2023-07
2023-07-05,2023-07-05,CC-PECO-AF,6010,2866.24,AffiliateHub Network,Affiliate acquisition spend — 2023-07
2023-07-06,2023-07-06,CC-PECO-AF,6010,2728.32,AffiliateHub Network,Affiliate acquisition spend — 2023-07
2023-07-07,2023-07-07,CC-PECO-AF,6010,2742.07,AffiliateHub Network,Affiliate acquisition spend — 2023-07
2023-07-08,2023-07-08,CC-PECO-AF,6010,2604.29,AffiliateHub Network,Affiliate acquisition spend — 2023-07
2023-07-09,2023-07-09,CC-PECO-AF,6010,2609.17,AffiliateHub Network,Affiliate acquisition spend — 2023-07
2023-07-10,2023-07-10,CC-PECO-AF,6010,2786.0,AffiliateHub Network,Affiliate acquisition spend — 2023-07
2023-07-11,2023-07-11,CC-PECO-AF,6010,2904.16,AffiliateHub Network,Affiliate acquisition spend — 2023-07
2023-07-12,2023-07-12,CC-PECO-AF,6010,2768.72,AffiliateHub Network,Affiliate acquisition spend — 2023-07
2023-07-13,2023-07-13,CC-PECO-AF,6010,2937.75,AffiliateHub Network,Affiliate acquisition spend — 2023-07
2023-07-14,2023-07-14,CC-PECO-AF,6010,2800.41,AffiliateHub Network,Affiliate acquisition spend — 2023-07
2023-07-15,2023-07-15,CC-PECO-AF,6010,2594.16,AffiliateHub Network,Affiliate acquisition spend — 2023-07
2023-07-16,2023-07-16,CC-PECO-AF,6010,2544.34,AffiliateHub Network,Affiliate acquisition spend — 2023-07
2023-07-17,2023-07-17,CC-PECO-AF,6010,3034.03,AffiliateHub Network,Affiliate acquisition spend — 2023-07
2023-07-18,2023-07-18,CC-PECO-AF,6010,2835.2,AffiliateHub Network,Affiliate acquisition spend — 2023-07
2023-07-19,2023-07-19,CC-PECO-AF,6010,2863.38,AffiliateHub Network,Affiliate acquisition spend — 2023-07
2023-07-20,2023-07-20,CC-PECO-AF,6010,2822.92,AffiliateHub Network,Affiliate acquisition spend — 2023-07
2023-07-21,2023-07-21,CC-PECO-AF,6010,2741.21,AffiliateHub Network,Affiliate acquisition spend — 2023-07
2023-07-22,2023-07-22,CC-PECO-AF,6010,2464.4,AffiliateHub Network,Affiliate acquisition spend — 2023-07
2023-07-23,2023-07-23,CC-PECO-AF,6010,2442.97,AffiliateHub Network,Affiliate acquisition spend — 2023-07
2023-07-24,2023-07-24,CC-PECO-AF,6010,2905.19,AffiliateHub Network,Affiliate acquisition spend — 2023-07
2023-07-25,2023-07-25,CC-PECO-AF,6010,2763.23,AffiliateHub Network,Affiliate acquisition spend — 2023-07
2023-07-26,2023-07-26,CC-PECO-AF,6010,2770.87,AffiliateHub Network,Affiliate acquisition spend — 2023-07
2023-07-27,2023-07-27,CC-PECO-AF,6010,3132.11,AffiliateHub Network,Affiliate acquisition spend — 2023-07
2023-07-28,2023-07-28,CC-PECO-AF,6010,3082.61,AffiliateHub Network,Affiliate acquisition spend — 2023-07
2023-07-29,2023-07-29,CC-PECO-AF,6010,2501.59,AffiliateHub Network,Affiliate acquisition spend — 2023-07
2023-07-30,2023-07-30,CC-PECO-AF,6010,2776.45,AffiliateHub Network,Affiliate acquisition spend — 2023-07
2023-07-31,2023-07-31,CC-PECO-AF,6010,2757.26,AffiliateHub Network,Affiliate acquisition spend — 2023-07
2023-08-01,2023-08-01,CC-PECO-AF,6010,2855.54,AffiliateHub Network,Affiliate acquisition spend — 2023-08
2023-08-02,2023-08-02,CC-PECO-AF,6010,2961.74,AffiliateHub Network,Affiliate acquisition spend — 2023-08
2023-08-03,2023-08-03,CC-PECO-AF,6010,2853.05,AffiliateHub Network,Affiliate acquisition spend — 2023-08
2023-08-04,2023-08-04,CC-PECO-AF,6010,2758.27,AffiliateHub Network,Affiliate acquisition spend — 2023-08
2023-08-05,2023-08-05,CC-PECO-AF,6010,2348.4,AffiliateHub Network,Affiliate acquisition spend — 2023-08
2023-08-06,2023-08-06,CC-PECO-AF,6010,2456.4,AffiliateHub Network,Affiliate acquisition spend — 2023-08
2023-08-07,2023-08-07,CC-PECO-AF,6010,2936.25,AffiliateHub Network,Affiliate acquisition spend — 2023-08
2023-08-08,2023-08-08,CC-PECO-AF,6010,2732.88,AffiliateHub Network,Affiliate acquisition spend — 2023-08
2023-08-09,2023-08-09,CC-PECO-AF,6010,2791.1,AffiliateHub Network,Affiliate acquisition spend — 2023-08
2023-08-10,2023-08-10,CC-PECO-AF,6010,2922.73,AffiliateHub Network,Affiliate acquisition spend — 2023-08
